creative_id,image_url,creative_format,content_type,image_tags,sentiment_score,audit_status,created_date,campaign_id
CRE_000976,https://demo-assets.com/creatives/CRE_000976.mp4,Rich Media,Brand Story,"heritage,story,values,mission,bold",0.31,Under Review,2025-02-26,CAM_000244
CRE_000977,https://demo-assets.com/creatives/CRE_000977.gif,CTV,Brand Story,"heritage,story,values,mission,bold,trendy",0.4,Approved,2023-09-25,CAM_000245
CRE_000978,https://demo-assets.com/creatives/CRE_000978.mp4,Native,Testimonial,"review,customer,satisfaction,trust,subtle,bold",-0.46,Rejected,2024-06-11,CAM_000245
CRE_000979,https://demo-assets.com/creatives/CRE_000979.png,Audio,User Generated,"real,community,user,authentic,classic,modern",0.23,Rejected,2025-02-19,CAM_000245
CRE_000980,https://demo-assets.com/creatives/CRE_000980.gif,Display,Educational,"informative,tutorial,how-to,expert,subtle",0.48,Rejected,2024-03-11,CAM_000245
CRE_000981,https://demo-assets.com/creatives/CRE_000981.jpg,Rich Media,User Generated,"real,community,user,authentic,trendy,colorful,bold",0.5,Approved,2023-10-08,CAM_000246
CRE_000982,https://demo-assets.com/creatives/CRE_000982.gif,Banner,Brand Story,"heritage,story,values,mission,bold,subtle",0.19,Approved,2025-02-06,CAM_000246
CRE_000983,https://demo-assets.com/creatives/CRE_000983.jpg,Banner,Brand Story,"heritage,story,values,mission,trendy",0.16,Approved,2024-10-22,CAM_000246
CRE_000984,https://demo-assets.com/creatives/CRE_000984.gif,Video,Educational,"informative,tutorial,how-to,expert,subtle,modern,bold",-0.09,Approved,2024-10-10,CAM_000246
CRE_000985,https://demo-assets.com/creatives/CRE_000985.png,Native,Educational,"informative,tutorial,how-to,expert,trendy,professional",-0.59,Approved,2024-09-01,CAM_000247
CRE_000986,https://demo-assets.com/creatives/CRE_000986.png,Native,Product Shot,"product,clean,minimalist,brand,modern",-0.71,Pending,2024-10-27,CAM_000247
CRE_000987,https://demo-assets.com/creatives/CRE_000987.png,Audio,Testimonial,"review,customer,satisfaction,trust,colorful,professional,subtle",-0.01,Approved,2024-10-10,CAM_000247
CRE_000988,https://demo-assets.com/creatives/CRE_000988.gif,Video,Testimonial,"review,customer,satisfaction,trust,bold,professional",-0.27,Approved,2024-05-03,CAM_000247
CRE_000989,https://demo-assets.com/creatives/CRE_000989.jpg,CTV,Testimonial,"review,customer,satisfaction,trust,modern,classic",0.69,Approved,2024-08-16,CAM_000248
CRE_000990,https://demo-assets.com/creatives/CRE_000990.mp4,Audio,Lifestyle,"people,lifestyle,authentic,emotional,professional,bold,trendy",0.24,Under Review,2025-06-04,CAM_000248
CRE_000991,https://demo-assets.com/creatives/CRE_000991.png,Audio,Educational,"informative,tutorial,how-to,expert,bold,professional",0.62,Under Review,2024-11-20,CAM_000248
CRE_000992,https://demo-assets.com/creatives/CRE_000992.gif,Display,User Generated,"real,community,user,authentic,trendy,modern",0.54,Pending,2025-05-30,CAM_000248
CRE_000993,https://demo-assets.com/creatives/CRE_000993.jpg,Video,Promotional,"sale,discount,offer,urgent,professional",0.54,Approved,2024-01-05,CAM_000249
CRE_000994,https://demo-assets.com/creatives/CRE_000994.png,Native,Brand Story,"heritage,story,values,mission,modern,trendy",-0.12,Approved,2024-10-01,CAM_000249
CRE_000995,https://demo-assets.com/creatives/CRE_000995.jpg,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,classic,colorful,professional",0.4,Approved,2024-08-03,CAM_000249
CRE_000996,https://demo-assets.com/creatives/CRE_000996.mp4,Social Post,Promotional,"sale,discount,offer,urgent,modern,colorful",-0.29,Approved,2025-04-30,CAM_000249
CRE_000997,https://demo-assets.com/creatives/CRE_000997.mp4,CTV,Lifestyle,"people,lifestyle,authentic,emotional,trendy,subtle,professional",0.32,Approved,2024-10-09,CAM_000250
CRE_000998,https://demo-assets.com/creatives/CRE_000998.gif,Audio,Lifestyle,"people,lifestyle,authentic,emotional,bold,colorful,modern",0.22,Pending,2024-08-06,CAM_000250
CRE_000999,https://demo-assets.com/creatives/CRE_000999.mp4,Banner,Brand Story,"heritage,story,values,mission,modern,subtle",0.81,Approved,2025-03-29,CAM_000250
CRE_001000,https://demo-assets.com/creatives/CRE_001000.gif,Rich Media,Promotional,"sale,discount,offer,urgent,trendy",0.2,Approved,2024-09-13,CAM_000250
CRE_001001,https://demo-assets.com/creatives/CRE_001001.png,Rich Media,Brand Story,"heritage,story,values,mission,classic,bold,subtle",0.07,Approved,2025-02-26,CAM_000251
CRE_001002,https://demo-assets.com/creatives/CRE_001002.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,bold,professional",0.72,Approved,2025-06-15,CAM_000251
CRE_001003,https://demo-assets.com/creatives/CRE_001003.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,subtle,bold",-0.71,Under Review,2024-12-05,CAM_000251
CRE_001004,https://demo-assets.com/creatives/CRE_001004.png,Social Post,Promotional,"sale,discount,offer,urgent,professional",-0.54,Pending,2024-06-01,CAM_000251
CRE_001005,https://demo-assets.com/creatives/CRE_001005.png,Audio,Product Shot,"product,clean,minimalist,brand,classic,professional,subtle",0.41,Approved,2024-12-05,CAM_000252
CRE_001006,https://demo-assets.com/creatives/CRE_001006.jpg,Banner,Lifestyle,"people,lifestyle,authentic,emotional,subtle",-0.25,Approved,2024-05-01,CAM_000252
CRE_001007,https://demo-assets.com/creatives/CRE_001007.png,Banner,Lifestyle,"people,lifestyle,authentic,emotional,professional",-0.24,Pending,2023-10-26,CAM_000252
CRE_001008,https://demo-assets.com/creatives/CRE_001008.mp4,CTV,Brand Story,"heritage,story,values,mission,subtle",-0.25,Rejected,2025-08-16,CAM_000252
CRE_001009,https://demo-assets.com/creatives/CRE_001009.mp4,Banner,Testimonial,"review,customer,satisfaction,trust,subtle,trendy,colorful",-0.54,Rejected,2025-04-29,CAM_000253
CRE_001010,https://demo-assets.com/creatives/CRE_001010.jpg,Audio,Promotional,"sale,discount,offer,urgent,subtle,colorful",0.21,Approved,2024-01-26,CAM_000253
CRE_001011,https://demo-assets.com/creatives/CRE_001011.mp4,Display,Testimonial,"review,customer,satisfaction,trust,bold",-0.4,Pending,2025-01-20,CAM_000253
CRE_001012,https://demo-assets.com/creatives/CRE_001012.png,Banner,Educational,"informative,tutorial,how-to,expert,colorful,classic,professional",0.6,Pending,2025-03-21,CAM_000253
CRE_001013,https://demo-assets.com/creatives/CRE_001013.png,Display,Product Shot,"product,clean,minimalist,brand,trendy,professional",0.44,Approved,2023-12-31,CAM_000254
CRE_001014,https://demo-assets.com/creatives/CRE_001014.gif,Audio,Testimonial,"review,customer,satisfaction,trust,classic",-0.61,Approved,2024-04-03,CAM_000254
CRE_001015,https://demo-assets.com/creatives/CRE_001015.gif,Display,Promotional,"sale,discount,offer,urgent,colorful,modern",0.56,Approved,2024-07-05,CAM_000254
CRE_001016,https://demo-assets.com/creatives/CRE_001016.gif,Native,Promotional,"sale,discount,offer,urgent,bold,colorful",-0.6,Approved,2024-05-02,CAM_000254
CRE_001017,https://demo-assets.com/creatives/CRE_001017.gif,Video,Brand Story,"heritage,story,values,mission,professional,classic,subtle",-0.4,Approved,2023-11-19,CAM_000255
CRE_001018,https://demo-assets.com/creatives/CRE_001018.jpg,Banner,Educational,"informative,tutorial,how-to,expert,colorful,subtle",-0.31,Approved,2025-01-02,CAM_000255
CRE_001019,https://demo-assets.com/creatives/CRE_001019.gif,Social Post,User Generated,"real,community,user,authentic,trendy,professional",0.21,Approved,2023-10-11,CAM_000255
CRE_001020,https://demo-assets.com/creatives/CRE_001020.png,Video,Promotional,"sale,discount,offer,urgent,trendy",0.38,Approved,2025-07-25,CAM_000255
CRE_001021,https://demo-assets.com/creatives/CRE_001021.jpg,Banner,Brand Story,"heritage,story,values,mission,colorful,professional,trendy",0.76,Pending,2024-01-18,CAM_000256
CRE_001022,https://demo-assets.com/creatives/CRE_001022.jpg,Social Post,Brand Story,"heritage,story,values,mission,professional",0.45,Approved,2023-10-02,CAM_000256
CRE_001023,https://demo-assets.com/creatives/CRE_001023.jpg,CTV,Testimonial,"review,customer,satisfaction,trust,classic,professional,trendy",0.11,Approved,2023-11-27,CAM_000256
CRE_001024,https://demo-assets.com/creatives/CRE_001024.gif,Audio,Testimonial,"review,customer,satisfaction,trust,trendy,colorful",0.8,Approved,2024-01-27,CAM_000256
CRE_001025,https://demo-assets.com/creatives/CRE_001025.mp4,Video,Educational,"informative,tutorial,how-to,expert,modern,trendy,classic",-0.65,Pending,2023-10-03,CAM_000257
CRE_001026,https://demo-assets.com/creatives/CRE_001026.gif,Display,Educational,"informative,tutorial,how-to,expert,colorful,subtle,professional",-0.23,Approved,2024-12-21,CAM_000257
CRE_001027,https://demo-assets.com/creatives/CRE_001027.jpg,Native,Educational,"informative,tutorial,how-to,expert,bold,classic",-0.78,Under Review,2024-06-19,CAM_000257
CRE_001028,https://demo-assets.com/creatives/CRE_001028.jpg,CTV,Lifestyle,"people,lifestyle,authentic,emotional,trendy",0.34,Under Review,2024-09-01,CAM_000257
CRE_001029,https://demo-assets.com/creatives/CRE_001029.png,Audio,Educational,"informative,tutorial,how-to,expert,trendy",-0.02,Approved,2024-12-08,CAM_000258
CRE_001030,https://demo-assets.com/creatives/CRE_001030.jpg,Audio,Product Shot,"product,clean,minimalist,brand,classic,bold",0.83,Approved,2024-11-13,CAM_000258
CRE_001031,https://demo-assets.com/creatives/CRE_001031.mp4,Social Post,User Generated,"real,community,user,authentic,classic,professional",-0.62,Approved,2023-10-15,CAM_000258
CRE_001032,https://demo-assets.com/creatives/CRE_001032.jpg,Audio,User Generated,"real,community,user,authentic,bold,modern,trendy",-0.36,Approved,2024-02-18,CAM_000258
CRE_001033,https://demo-assets.com/creatives/CRE_001033.gif,Banner,Educational,"informative,tutorial,how-to,expert,classic,professional",-0.04,Approved,2025-02-15,CAM_000259
CRE_001034,https://demo-assets.com/creatives/CRE_001034.gif,Display,Testimonial,"review,customer,satisfaction,trust,colorful,professional",-0.28,Approved,2023-09-19,CAM_000259
CRE_001035,https://demo-assets.com/creatives/CRE_001035.png,Display,Brand Story,"heritage,story,values,mission,professional,subtle,modern",0.89,Approved,2025-07-13,CAM_000259
CRE_001036,https://demo-assets.com/creatives/CRE_001036.gif,Video,User Generated,"real,community,user,authentic,trendy",-0.44,Under Review,2024-12-31,CAM_000259
CRE_001037,https://demo-assets.com/creatives/CRE_001037.mp4,Banner,Brand Story,"heritage,story,values,mission,bold",0.1,Under Review,2025-07-18,CAM_000260
CRE_001038,https://demo-assets.com/creatives/CRE_001038.gif,Social Post,Promotional,"sale,discount,offer,urgent,bold",0.4,Approved,2025-05-09,CAM_000260
CRE_001039,https://demo-assets.com/creatives/CRE_001039.gif,Rich Media,Product Shot,"product,clean,minimalist,brand,bold,colorful,modern",0.37,Approved,2024-08-16,CAM_000260
CRE_001040,https://demo-assets.com/creatives/CRE_001040.mp4,Native,Testimonial,"review,customer,satisfaction,trust,colorful,subtle",0.13,Approved,2024-12-19,CAM_000260
CRE_001041,https://demo-assets.com/creatives/CRE_001041.mp4,Banner,Testimonial,"review,customer,satisfaction,trust,bold",0.33,Approved,2024-05-30,CAM_000261
CRE_001042,https://demo-assets.com/creatives/CRE_001042.jpg,Display,Testimonial,"review,customer,satisfaction,trust,subtle,professional",0.32,Under Review,2025-03-05,CAM_000261
CRE_001043,https://demo-assets.com/creatives/CRE_001043.jpg,Audio,User Generated,"real,community,user,authentic,classic",0.33,Approved,2025-06-21,CAM_000261
CRE_001044,https://demo-assets.com/creatives/CRE_001044.gif,Rich Media,User Generated,"real,community,user,authentic,modern,trendy",-0.4,Approved,2025-05-02,CAM_000261
CRE_001045,https://demo-assets.com/creatives/CRE_001045.png,Native,Promotional,"sale,discount,offer,urgent,colorful,modern",-0.78,Pending,2025-04-11,CAM_000262
CRE_001046,https://demo-assets.com/creatives/CRE_001046.jpg,Audio,Lifestyle,"people,lifestyle,authentic,emotional,bold,trendy,colorful",-0.75,Approved,2023-10-22,CAM_000262
CRE_001047,https://demo-assets.com/creatives/CRE_001047.mp4,Rich Media,Promotional,"sale,discount,offer,urgent,classic",0.25,Approved,2024-12-03,CAM_000262
CRE_001048,https://demo-assets.com/creatives/CRE_001048.gif,Banner,Educational,"informative,tutorial,how-to,expert,trendy,subtle,colorful",0.89,Approved,2024-09-30,CAM_000262
CRE_001049,https://demo-assets.com/creatives/CRE_001049.png,Social Post,Promotional,"sale,discount,offer,urgent,modern,professional",0.07,Approved,2025-02-27,CAM_000263
CRE_001050,https://demo-assets.com/creatives/CRE_001050.gif,Rich Media,Promotional,"sale,discount,offer,urgent,classic",-0.53,Approved,2025-05-11,CAM_000263
CRE_001051,https://demo-assets.com/creatives/CRE_001051.jpg,CTV,Testimonial,"review,customer,satisfaction,trust,trendy,modern",-0.79,Approved,2023-11-05,CAM_000263
CRE_001052,https://demo-assets.com/creatives/CRE_001052.jpg,Banner,Lifestyle,"people,lifestyle,authentic,emotional,subtle",-0.17,Pending,2024-02-14,CAM_000263
CRE_001053,https://demo-assets.com/creatives/CRE_001053.mp4,CTV,Testimonial,"review,customer,satisfaction,trust,bold",-0.67,Approved,2024-09-23,CAM_000264
CRE_001054,https://demo-assets.com/creatives/CRE_001054.png,Banner,Testimonial,"review,customer,satisfaction,trust,colorful,classic",0.51,Approved,2023-11-22,CAM_000264
CRE_001055,https://demo-assets.com/creatives/CRE_001055.gif,Banner,Promotional,"sale,discount,offer,urgent,modern",-0.07,Pending,2024-02-25,CAM_000264
CRE_001056,https://demo-assets.com/creatives/CRE_001056.png,Video,Testimonial,"review,customer,satisfaction,trust,bold",0.03,Approved,2024-06-17,CAM_000264
CRE_001057,https://demo-assets.com/creatives/CRE_001057.gif,Audio,Educational,"informative,tutorial,how-to,expert,classic,colorful,professional",0.56,Approved,2024-01-28,CAM_000265
CRE_001058,https://demo-assets.com/creatives/CRE_001058.mp4,Display,Lifestyle,"people,lifestyle,authentic,emotional,modern,classic",0.61,Pending,2025-01-01,CAM_000265
CRE_001059,https://demo-assets.com/creatives/CRE_001059.png,Audio,Promotional,"sale,discount,offer,urgent,bold,colorful",-0.53,Under Review,2024-10-30,CAM_000265
CRE_001060,https://demo-assets.com/creatives/CRE_001060.jpg,Native,Promotional,"sale,discount,offer,urgent,classic,modern,bold",-0.38,Approved,2025-08-01,CAM_000265
CRE_001061,https://demo-assets.com/creatives/CRE_001061.png,CTV,Product Shot,"product,clean,minimalist,brand,subtle,colorful",0.8,Pending,2024-10-21,CAM_000266
CRE_001062,https://demo-assets.com/creatives/CRE_001062.png,Video,User Generated,"real,community,user,authentic,trendy",-0.15,Approved,2024-10-21,CAM_000266
CRE_001063,https://demo-assets.com/creatives/CRE_001063.png,Video,Promotional,"sale,discount,offer,urgent,classic",0.34,Approved,2025-03-07,CAM_000266
CRE_001064,https://demo-assets.com/creatives/CRE_001064.gif,Social Post,Product Shot,"product,clean,minimalist,brand,subtle",0.78,Pending,2025-03-22,CAM_000266
CRE_001065,https://demo-assets.com/creatives/CRE_001065.png,Video,Testimonial,"review,customer,satisfaction,trust,professional",0.45,Pending,2024-11-03,CAM_000267
CRE_001066,https://demo-assets.com/creatives/CRE_001066.gif,Social Post,Brand Story,"heritage,story,values,mission,classic,bold,subtle",-0.1,Approved,2025-01-14,CAM_000267
CRE_001067,https://demo-assets.com/creatives/CRE_001067.png,Rich Media,Promotional,"sale,discount,offer,urgent,colorful",-0.35,Approved,2025-02-03,CAM_000267
CRE_001068,https://demo-assets.com/creatives/CRE_001068.jpg,Rich Media,Testimonial,"review,customer,satisfaction,trust,classic",-0.61,Rejected,2024-07-17,CAM_000267
CRE_001069,https://demo-assets.com/creatives/CRE_001069.jpg,Video,Promotional,"sale,discount,offer,urgent,subtle",0.39,Approved,2023-11-24,CAM_000268
CRE_001070,https://demo-assets.com/creatives/CRE_001070.jpg,Display,Brand Story,"heritage,story,values,mission,modern",-0.27,Approved,2025-04-10,CAM_000268
CRE_001071,https://demo-assets.com/creatives/CRE_001071.mp4,Display,Educational,"informative,tutorial,how-to,expert,classic",0.55,Pending,2024-10-15,CAM_000268
CRE_001072,https://demo-assets.com/creatives/CRE_001072.gif,Social Post,Educational,"informative,tutorial,how-to,expert,subtle",0.1,Approved,2024-09-12,CAM_000268
CRE_001073,https://demo-assets.com/creatives/CRE_001073.gif,Rich Media,Product Shot,"product,clean,minimalist,brand,professional,subtle",-0.34,Approved,2025-01-01,CAM_000269
CRE_001074,https://demo-assets.com/creatives/CRE_001074.mp4,Native,Educational,"informative,tutorial,how-to,expert,trendy,modern",0.54,Approved,2024-10-03,CAM_000269
CRE_001075,https://demo-assets.com/creatives/CRE_001075.gif,Audio,Product Shot,"product,clean,minimalist,brand,bold",-0.35,Approved,2024-11-20,CAM_000269
CRE_001076,https://demo-assets.com/creatives/CRE_001076.jpg,CTV,Product Shot,"product,clean,minimalist,brand,bold,professional,classic",0.4,Approved,2025-07-22,CAM_000269
CRE_001077,https://demo-assets.com/creatives/CRE_001077.gif,Audio,Product Shot,"product,clean,minimalist,brand,professional",0.84,Approved,2025-06-29,CAM_000270
CRE_001078,https://demo-assets.com/creatives/CRE_001078.gif,Social Post,Product Shot,"product,clean,minimalist,brand,bold",0.49,Approved,2024-10-15,CAM_000270
CRE_001079,https://demo-assets.com/creatives/CRE_001079.mp4,Rich Media,Product Shot,"product,clean,minimalist,brand,trendy,classic,colorful",0.03,Under Review,2025-09-06,CAM_000270
CRE_001080,https://demo-assets.com/creatives/CRE_001080.jpg,Rich Media,Product Shot,"product,clean,minimalist,brand,professional,colorful,trendy",0.89,Approved,2025-05-18,CAM_000270
