segment_id,audience_id,segment_name,primary_interest,secondary_interest,lookalike_segment_flag
SEG_001739,AUD_000689,Core Fashion & Beauty Enthusiasts,Environment,Local Events,True
SEG_001740,AUD_000689,Core Pets Enthusiasts,Home & Garden,Budget Shopping,False
SEG_001741,AUD_000690,Niche Environment Enthusiasts,Music,Investment,False
SEG_001742,AUD_000690,Emerging Sports Enthusiasts,Music,Mobile Apps,False
SEG_001743,AUD_000691,Value Business Enthusiasts,Food & Dining,Mobile Apps,False
SEG_001744,AUD_000691,Niche Fitness Enthusiasts,Fashion & Beauty,DIY Projects,False
SEG_001745,AUD_000691,Niche Health & Wellness Enthusiasts,Books,Local Events,True
SEG_001746,AUD_000692,Niche Food & Dining Enthusiasts,Environment,Career Development,True
SEG_001747,AUD_000692,Premium Home & Garden Enthusiasts,Home & Garden,Budget Shopping,True
SEG_001748,AUD_000693,Value Health & Wellness Enthusiasts,Automotive,DIY Projects,True
SEG_001749,AUD_000693,Value Science Enthusiasts,Food & Dining,Luxury Goods,False
SEG_001750,AUD_000693,Premium Education Enthusiasts,Health & Wellness,E-commerce,True
SEG_001751,AUD_000693,Value Books Enthusiasts,Politics,DIY Projects,False
SEG_001752,AUD_000694,Core Music Enthusiasts,Environment,Local Events,False
SEG_001753,AUD_000694,Value Politics Enthusiasts,Sports,Investment,False
SEG_001754,AUD_000694,Emerging Health & Wellness Enthusiasts,Environment,Career Development,False
SEG_001755,AUD_000695,Emerging Art & Culture Enthusiasts,Technology,Local Events,True
SEG_001756,AUD_000695,Core Outdoor Activities Enthusiasts,Entertainment,Budget Shopping,True
SEG_001757,AUD_000695,Core Parenting Enthusiasts,Finance,Investment,False
SEG_001758,AUD_000695,Premium Finance Enthusiasts,Sports,International News,False
SEG_001759,AUD_000696,Core Fashion & Beauty Enthusiasts,Fitness,Eco-Friendly,False
SEG_001760,AUD_000696,Emerging Finance Enthusiasts,Politics,Career Development,False
SEG_001761,AUD_000697,Emerging Fitness Enthusiasts,Music,Local Events,True
SEG_001762,AUD_000697,Core Home & Garden Enthusiasts,Outdoor Activities,Social Causes,True
SEG_001763,AUD_000698,Core Music Enthusiasts,Home & Garden,Social Causes,True
SEG_001764,AUD_000698,Emerging Books Enthusiasts,Gaming,Local Events,True
SEG_001765,AUD_000699,Niche Finance Enthusiasts,Books,Streaming,True
SEG_001766,AUD_000699,Premium Real Estate Enthusiasts,Food & Dining,Career Development,False
SEG_001767,AUD_000699,Emerging Home & Garden Enthusiasts,Environment,Celebrity News,False
SEG_001768,AUD_000700,Value Fashion & Beauty Enthusiasts,Education,Mobile Apps,False
SEG_001769,AUD_000701,Core Health & Wellness Enthusiasts,Entertainment,DIY Projects,False
SEG_001770,AUD_000702,Emerging Science Enthusiasts,Automotive,Investment,False
SEG_001771,AUD_000702,Niche Real Estate Enthusiasts,Real Estate,Cooking,True
SEG_001772,AUD_000702,Core Fitness Enthusiasts,Business,Investment,True
SEG_001773,AUD_000702,Emerging Technology Enthusiasts,Education,Cooking,False
SEG_001774,AUD_000703,Niche Education Enthusiasts,Fitness,Career Development,False
SEG_001775,AUD_000703,Niche Fashion & Beauty Enthusiasts,Science,Eco-Friendly,True
SEG_001776,AUD_000704,Value Art & Culture Enthusiasts,Technology,Investment,False
SEG_001777,AUD_000704,Core Pets Enthusiasts,Books,Eco-Friendly,True
SEG_001778,AUD_000705,Value Home & Garden Enthusiasts,Books,Investment,True
SEG_001779,AUD_000705,Emerging Food & Dining Enthusiasts,Technology,Local Events,True
SEG_001780,AUD_000705,Niche Art & Culture Enthusiasts,Food & Dining,Local Events,False
SEG_001781,AUD_000705,Value Travel Enthusiasts,Education,Career Development,True
SEG_001782,AUD_000706,Emerging Business Enthusiasts,Pets,Career Development,True
SEG_001783,AUD_000707,Emerging Pets Enthusiasts,Entertainment,Luxury Goods,False
SEG_001784,AUD_000707,Value Art & Culture Enthusiasts,Education,DIY Projects,True
SEG_001785,AUD_000707,Niche Real Estate Enthusiasts,Home & Garden,Local Events,True
SEG_001786,AUD_000707,Core Science Enthusiasts,Gaming,Cooking,False
SEG_001787,AUD_000708,Premium Books Enthusiasts,Food & Dining,Luxury Goods,False
SEG_001788,AUD_000708,Value Entertainment Enthusiasts,Entertainment,Career Development,True
SEG_001789,AUD_000709,Value Health & Wellness Enthusiasts,Health & Wellness,Social Causes,False
SEG_001790,AUD_000709,Core Technology Enthusiasts,Environment,E-commerce,True
SEG_001791,AUD_000710,Premium Food & Dining Enthusiasts,Books,Investment,False
SEG_001792,AUD_000710,Emerging Environment Enthusiasts,Art & Culture,Social Causes,True
SEG_001793,AUD_000711,Core Music Enthusiasts,Fashion & Beauty,Celebrity News,False
SEG_001794,AUD_000711,Premium Pets Enthusiasts,Entertainment,Mobile Apps,True
SEG_001795,AUD_000712,Value Health & Wellness Enthusiasts,Travel,Social Causes,False
SEG_001796,AUD_000713,Core Home & Garden Enthusiasts,Science,Celebrity News,False
SEG_001797,AUD_000714,Core Entertainment Enthusiasts,Business,Investment,False
SEG_001798,AUD_000714,Core Entertainment Enthusiasts,Business,E-commerce,False
SEG_001799,AUD_000714,Emerging Automotive Enthusiasts,Business,Investment,True
SEG_001800,AUD_000715,Core Finance Enthusiasts,Music,E-commerce,True
SEG_001801,AUD_000715,Niche Food & Dining Enthusiasts,Science,Social Causes,True
SEG_001802,AUD_000716,Niche Food & Dining Enthusiasts,Pets,Social Media,False
SEG_001803,AUD_000716,Niche Science Enthusiasts,Books,Social Causes,True
SEG_001804,AUD_000717,Niche Home & Garden Enthusiasts,Sports,Career Development,True
SEG_001805,AUD_000717,Niche Business Enthusiasts,Pets,Eco-Friendly,True
SEG_001806,AUD_000718,Emerging Parenting Enthusiasts,Pets,Eco-Friendly,False
SEG_001807,AUD_000719,Emerging Pets Enthusiasts,Sports,Celebrity News,True
SEG_001808,AUD_000719,Core Fitness Enthusiasts,Health & Wellness,Social Causes,True
SEG_001809,AUD_000719,Premium Parenting Enthusiasts,Sports,E-commerce,True
SEG_001810,AUD_000720,Niche Travel Enthusiasts,Books,Photography,False
SEG_001811,AUD_000720,Value Environment Enthusiasts,Automotive,Photography,True
SEG_001812,AUD_000720,Premium Fashion & Beauty Enthusiasts,Fashion & Beauty,Luxury Goods,True
SEG_001813,AUD_000720,Premium Education Enthusiasts,Entertainment,Eco-Friendly,True
SEG_001814,AUD_000721,Core Food & Dining Enthusiasts,Outdoor Activities,Cooking,True
SEG_001815,AUD_000721,Niche Fashion & Beauty Enthusiasts,Books,Social Causes,False
SEG_001816,AUD_000722,Core Environment Enthusiasts,Food & Dining,International News,False
SEG_001817,AUD_000722,Emerging Entertainment Enthusiasts,Travel,Social Causes,False
SEG_001818,AUD_000722,Emerging Fitness Enthusiasts,Parenting,Eco-Friendly,True
SEG_001819,AUD_000723,Emerging Parenting Enthusiasts,Business,Budget Shopping,False
SEG_001820,AUD_000723,Core Fitness Enthusiasts,Technology,Mobile Apps,False
SEG_001821,AUD_000724,Premium Business Enthusiasts,Technology,Luxury Goods,False
SEG_001822,AUD_000725,Core Gaming Enthusiasts,Politics,Photography,True
SEG_001823,AUD_000725,Emerging Books Enthusiasts,Parenting,Local Events,True
SEG_001824,AUD_000726,Core Real Estate Enthusiasts,Food & Dining,Career Development,False
SEG_001825,AUD_000726,Value Automotive Enthusiasts,Parenting,Career Development,False
SEG_001826,AUD_000726,Emerging Environment Enthusiasts,Technology,Cooking,False
SEG_001827,AUD_000726,Value Real Estate Enthusiasts,Music,Budget Shopping,True
SEG_001828,AUD_000727,Premium Art & Culture Enthusiasts,Health & Wellness,Career Development,False
SEG_001829,AUD_000727,Niche Business Enthusiasts,Pets,E-commerce,False
SEG_001830,AUD_000727,Premium Business Enthusiasts,Politics,Celebrity News,True
SEG_001831,AUD_000727,Premium Technology Enthusiasts,Automotive,Budget Shopping,True
SEG_001832,AUD_000728,Emerging Parenting Enthusiasts,Food & Dining,Luxury Goods,False
SEG_001833,AUD_000728,Emerging Politics Enthusiasts,Entertainment,Social Media,False
SEG_001834,AUD_000728,Value Parenting Enthusiasts,Health & Wellness,Streaming,True
SEG_001835,AUD_000728,Niche Politics Enthusiasts,Travel,Streaming,False
SEG_001836,AUD_000729,Value Environment Enthusiasts,Travel,Social Causes,False
SEG_001837,AUD_000729,Niche Environment Enthusiasts,Finance,Celebrity News,False
SEG_001838,AUD_000730,Emerging Entertainment Enthusiasts,Fashion & Beauty,Career Development,False
SEG_001839,AUD_000730,Value Gaming Enthusiasts,Books,Mobile Apps,True
SEG_001840,AUD_000730,Premium Finance Enthusiasts,Automotive,Eco-Friendly,False
SEG_001841,AUD_000730,Premium Music Enthusiasts,Finance,Streaming,True
SEG_001842,AUD_000731,Emerging Finance Enthusiasts,Technology,Celebrity News,False
SEG_001843,AUD_000731,Value Books Enthusiasts,Environment,Cooking,False
SEG_001844,AUD_000731,Niche Environment Enthusiasts,Entertainment,International News,True
SEG_001845,AUD_000732,Premium Fitness Enthusiasts,Music,International News,False
SEG_001846,AUD_000733,Emerging Parenting Enthusiasts,Real Estate,Luxury Goods,True
SEG_001847,AUD_000733,Premium Gaming Enthusiasts,Home & Garden,Celebrity News,False
SEG_001848,AUD_000733,Emerging Books Enthusiasts,Sports,E-commerce,True
SEG_001849,AUD_000734,Premium Finance Enthusiasts,Environment,Budget Shopping,False
SEG_001850,AUD_000734,Value Health & Wellness Enthusiasts,Health & Wellness,Investment,False
SEG_001851,AUD_000734,Value Parenting Enthusiasts,Automotive,Photography,True
SEG_001852,AUD_000735,Value Sports Enthusiasts,Food & Dining,Eco-Friendly,True
SEG_001853,AUD_000735,Niche Outdoor Activities Enthusiasts,Parenting,E-commerce,True
SEG_001854,AUD_000735,Niche Technology Enthusiasts,Business,Investment,True
SEG_001855,AUD_000735,Niche Travel Enthusiasts,Politics,Investment,False
SEG_001856,AUD_000736,Value Music Enthusiasts,Politics,Photography,True
SEG_001857,AUD_000736,Premium Art & Culture Enthusiasts,Technology,Eco-Friendly,True
SEG_001858,AUD_000737,Emerging Music Enthusiasts,Food & Dining,E-commerce,False
SEG_001859,AUD_000737,Niche Books Enthusiasts,Parenting,Luxury Goods,True
SEG_001860,AUD_000737,Value Health & Wellness Enthusiasts,Fashion & Beauty,Luxury Goods,True
SEG_001861,AUD_000737,Emerging Art & Culture Enthusiasts,Food & Dining,Social Causes,True
SEG_001862,AUD_000738,Core Education Enthusiasts,Fitness,Social Media,False
SEG_001863,AUD_000738,Emerging Business Enthusiasts,Food & Dining,Mobile Apps,True
SEG_001864,AUD_000739,Core Gaming Enthusiasts,Business,Cooking,True
SEG_001865,AUD_000739,Premium Travel Enthusiasts,Finance,Eco-Friendly,True
SEG_001866,AUD_000740,Premium Pets Enthusiasts,Finance,Career Development,True
SEG_001867,AUD_000740,Core Parenting Enthusiasts,Fitness,Photography,True
SEG_001868,AUD_000740,Niche Sports Enthusiasts,Art & Culture,Investment,True
SEG_001869,AUD_000741,Value Business Enthusiasts,Business,Social Causes,True
SEG_001870,AUD_000741,Value Outdoor Activities Enthusiasts,Automotive,Photography,False
SEG_001871,AUD_000742,Premium Travel Enthusiasts,Automotive,Budget Shopping,False
SEG_001872,AUD_000742,Value Parenting Enthusiasts,Pets,Mobile Apps,True
SEG_001873,AUD_000742,Emerging Politics Enthusiasts,Fashion & Beauty,Photography,True
SEG_001874,AUD_000742,Core Music Enthusiasts,Art & Culture,Mobile Apps,True
SEG_001875,AUD_000743,Premium Books Enthusiasts,Sports,Mobile Apps,True
SEG_001876,AUD_000744,Value Technology Enthusiasts,Parenting,Investment,False
SEG_001877,AUD_000745,Core Business Enthusiasts,Travel,Luxury Goods,False
SEG_001878,AUD_000745,Value Environment Enthusiasts,Outdoor Activities,Eco-Friendly,False
SEG_001879,AUD_000745,Value Food & Dining Enthusiasts,Entertainment,Investment,False
SEG_001880,AUD_000745,Emerging Gaming Enthusiasts,Technology,Mobile Apps,True
SEG_001881,AUD_000746,Niche Food & Dining Enthusiasts,Fitness,Social Media,False
SEG_001882,AUD_000746,Niche Politics Enthusiasts,Sports,Investment,False
SEG_001883,AUD_000746,Emerging Books Enthusiasts,Technology,DIY Projects,True
SEG_001884,AUD_000746,Emerging Pets Enthusiasts,Fashion & Beauty,E-commerce,True
SEG_001885,AUD_000747,Emerging Home & Garden Enthusiasts,Fitness,Social Causes,False
SEG_001886,AUD_000747,Premium Health & Wellness Enthusiasts,Home & Garden,Cooking,True
SEG_001887,AUD_000747,Premium Food & Dining Enthusiasts,Environment,Cooking,False
SEG_001888,AUD_000748,Niche Technology Enthusiasts,Parenting,Cooking,True
SEG_001889,AUD_000749,Emerging Real Estate Enthusiasts,Entertainment,Luxury Goods,False
SEG_001890,AUD_000749,Emerging Real Estate Enthusiasts,Entertainment,Streaming,False
SEG_001891,AUD_000749,Niche Real Estate Enthusiasts,Music,International News,False
SEG_001892,AUD_000750,Niche Finance Enthusiasts,Sports,Cooking,False
SEG_001893,AUD_000751,Value Education Enthusiasts,Real Estate,DIY Projects,False
SEG_001894,AUD_000751,Premium Parenting Enthusiasts,Finance,Investment,True
SEG_001895,AUD_000752,Premium Entertainment Enthusiasts,Home & Garden,International News,True
SEG_001896,AUD_000752,Core Music Enthusiasts,Real Estate,Budget Shopping,False
SEG_001897,AUD_000753,Niche Fitness Enthusiasts,Sports,Streaming,True
SEG_001898,AUD_000754,Core Fashion & Beauty Enthusiasts,Politics,E-commerce,True
SEG_001899,AUD_000754,Value Finance Enthusiasts,Pets,Career Development,True
SEG_001900,AUD_000754,Emerging Environment Enthusiasts,Environment,Cooking,True
SEG_001901,AUD_000754,Niche Sports Enthusiasts,Environment,Luxury Goods,False
SEG_001902,AUD_000755,Emerging Art & Culture Enthusiasts,Environment,DIY Projects,True
SEG_001903,AUD_000756,Emerging Fashion & Beauty Enthusiasts,Pets,Social Causes,False
SEG_001904,AUD_000756,Niche Gaming Enthusiasts,Pets,Social Causes,False
SEG_001905,AUD_000756,Emerging Travel Enthusiasts,Pets,Streaming,False
SEG_001906,AUD_000756,Emerging Art & Culture Enthusiasts,Politics,Eco-Friendly,True
SEG_001907,AUD_000757,Niche Fitness Enthusiasts,Art & Culture,DIY Projects,True
SEG_001908,AUD_000758,Niche Education Enthusiasts,Real Estate,Photography,True
SEG_001909,AUD_000758,Emerging Health & Wellness Enthusiasts,Automotive,Streaming,True
SEG_001910,AUD_000759,Niche Finance Enthusiasts,Parenting,Local Events,True
SEG_001911,AUD_000759,Premium Entertainment Enthusiasts,Fitness,Career Development,True
SEG_001912,AUD_000760,Niche Art & Culture Enthusiasts,Business,Streaming,False
SEG_001913,AUD_000761,Premium Food & Dining Enthusiasts,Music,Investment,True
SEG_001914,AUD_000762,Value Business Enthusiasts,Education,Luxury Goods,True
SEG_001915,AUD_000763,Core Parenting Enthusiasts,Technology,Local Events,True
SEG_001916,AUD_000764,Niche Travel Enthusiasts,Books,Photography,True
SEG_001917,AUD_000764,Core Art & Culture Enthusiasts,Entertainment,Investment,False
SEG_001918,AUD_000764,Core Politics Enthusiasts,Sports,Budget Shopping,False
SEG_001919,AUD_000765,Emerging Automotive Enthusiasts,Fashion & Beauty,Social Media,False
SEG_001920,AUD_000765,Core Business Enthusiasts,Finance,Streaming,True
SEG_001921,AUD_000766,Core Sports Enthusiasts,Books,Streaming,False
SEG_001922,AUD_000767,Niche Sports Enthusiasts,Gaming,Luxury Goods,True
SEG_001923,AUD_000767,Core Books Enthusiasts,Politics,Social Media,False
SEG_001924,AUD_000768,Value Real Estate Enthusiasts,Science,Eco-Friendly,False
SEG_001925,AUD_000769,Core Parenting Enthusiasts,Environment,Local Events,True
SEG_001926,AUD_000770,Value Health & Wellness Enthusiasts,Outdoor Activities,Career Development,True
SEG_001927,AUD_000770,Value Education Enthusiasts,Gaming,Celebrity News,True
SEG_001928,AUD_000771,Core Food & Dining Enthusiasts,Outdoor Activities,Eco-Friendly,False
SEG_001929,AUD_000771,Premium Health & Wellness Enthusiasts,Entertainment,DIY Projects,True
SEG_001930,AUD_000771,Niche Entertainment Enthusiasts,Fashion & Beauty,Streaming,True
SEG_001931,AUD_000772,Core Home & Garden Enthusiasts,Parenting,Photography,True
SEG_001932,AUD_000772,Core Fitness Enthusiasts,Pets,Cooking,False
SEG_001933,AUD_000773,Value Health & Wellness Enthusiasts,Outdoor Activities,Eco-Friendly,False
SEG_001934,AUD_000774,Emerging Real Estate Enthusiasts,Technology,Celebrity News,False
SEG_001935,AUD_000774,Premium Sports Enthusiasts,Music,International News,True
SEG_001936,AUD_000774,Premium Art & Culture Enthusiasts,Automotive,International News,True
SEG_001937,AUD_000775,Core Health & Wellness Enthusiasts,Environment,Local Events,True
SEG_001938,AUD_000775,Core Fitness Enthusiasts,Pets,DIY Projects,True
SEG_001939,AUD_000776,Core Environment Enthusiasts,Parenting,Celebrity News,True
SEG_001940,AUD_000776,Premium Fashion & Beauty Enthusiasts,Entertainment,Eco-Friendly,False
SEG_001941,AUD_000776,Niche Pets Enthusiasts,Entertainment,DIY Projects,True
SEG_001942,AUD_000776,Emerging Parenting Enthusiasts,Art & Culture,Celebrity News,False
SEG_001943,AUD_000777,Niche Outdoor Activities Enthusiasts,Home & Garden,Mobile Apps,True
SEG_001944,AUD_000777,Niche Home & Garden Enthusiasts,Food & Dining,Celebrity News,False
SEG_001945,AUD_000777,Core Fashion & Beauty Enthusiasts,Education,Career Development,False
SEG_001946,AUD_000777,Premium Fitness Enthusiasts,Science,Mobile Apps,False
SEG_001947,AUD_000778,Core Fitness Enthusiasts,Science,Budget Shopping,False
SEG_001948,AUD_000779,Value Music Enthusiasts,Parenting,Social Causes,True
SEG_001949,AUD_000779,Emerging Fashion & Beauty Enthusiasts,Music,Social Causes,True
SEG_001950,AUD_000779,Value Entertainment Enthusiasts,Home & Garden,Cooking,False
SEG_001951,AUD_000779,Value Travel Enthusiasts,Music,Cooking,True
SEG_001952,AUD_000780,Niche Outdoor Activities Enthusiasts,Food & Dining,Local Events,False
SEG_001953,AUD_000780,Niche Sports Enthusiasts,Books,Eco-Friendly,True
SEG_001954,AUD_000780,Premium Real Estate Enthusiasts,Sports,Photography,False
SEG_001955,AUD_000781,Niche Technology Enthusiasts,Pets,Local Events,True
SEG_001956,AUD_000781,Core Business Enthusiasts,Business,International News,True
